RecordId,Timestamp,SensorName,Level,SensorType,Status,Description
2876,2026-04-08 04:25:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2875,2026-04-08 04:25:09,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2874,2026-04-08 04:21:44,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2873,2026-04-08 04:21:44,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2872,2026-04-08 04:21:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2871,2026-04-08 04:21:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2870,2026-04-08 04:21:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2869,2026-04-08 04:21:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2868,2026-04-08 04:21:38,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2867,2026-04-08 04:21:38,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2866,2026-04-08 04:21:36,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2865,2026-04-08 04:21:35,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2864,2026-04-08 04:21:35,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2863,2026-04-08 04:21:34,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2862,2026-04-08 04:21:34,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2861,2026-04-08 04:21:33,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2860,2026-04-08 04:21:18,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2859,2026-04-08 04:19:53,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2858,2026-04-08 04:19:50,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2857,2026-04-08 04:19:48,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2856,2026-04-08 04:19:48,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2855,2026-04-08 04:19:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2854,2026-04-08 04:19:46,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2853,2026-04-08 04:19:45,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2852,2026-04-08 04:19:45,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2851,2026-04-08 04:16:21,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2850,2026-04-08 04:16:20,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2849,2026-04-08 04:16:18,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2848,2026-04-08 04:16:18,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2847,2026-04-08 04:16:18,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2846,2026-04-08 04:16:18,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2845,2026-04-08 04:16:16,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2844,2026-04-08 04:16:16,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2843,2026-04-08 04:16:16,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2842,2026-04-08 04:16:14,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2841,2026-04-08 04:16:13,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2840,2026-04-08 04:16:13,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2839,2026-04-08 04:16:08,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2838,2026-04-08 04:16:06,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2837,2026-04-08 04:15:52,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2836,2026-04-08 04:14:30,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2835,2026-04-08 04:14:30,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2834,2026-04-08 04:14:29,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2833,2026-04-08 04:14:29,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2832,2026-04-08 04:14:29,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2831,2026-04-08 04:14:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2830,2026-04-08 04:14:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2829,2026-04-08 04:14:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2828,2026-04-08 04:11:01,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2827,2026-04-08 04:11:01,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2826,2026-04-08 04:11:00,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2825,2026-04-08 04:10:59,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2824,2026-04-08 04:10:59,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2823,2026-04-08 04:10:59,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2822,2026-04-08 04:10:58,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2821,2026-04-08 04:10:52,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2820,2026-04-08 04:10:49,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2819,2026-04-08 04:10:48,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2818,2026-04-08 04:10:32,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2817,2026-04-08 04:09:12,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2816,2026-04-08 04:09:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2815,2026-04-08 04:09:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2814,2026-04-08 04:09:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2813,2026-04-08 04:09:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2812,2026-04-08 04:09:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2811,2026-04-08 04:09:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2810,2026-04-08 04:09:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2809,2026-04-08 04:05:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2808,2026-04-08 04:05:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2807,2026-04-08 04:05:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2806,2026-04-08 04:05:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2805,2026-04-08 04:05:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2804,2026-04-08 04:05:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2803,2026-04-08 04:05:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2802,2026-04-08 04:05:35,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2801,2026-04-08 04:05:33,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2800,2026-04-08 04:05:31,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2799,2026-04-08 04:05:13,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2798,2026-04-08 04:03:51,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2797,2026-04-08 04:03:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2796,2026-04-08 04:03:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2795,2026-04-08 04:03:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2794,2026-04-08 04:03:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2793,2026-04-08 04:03:45,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2792,2026-04-08 04:03:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2791,2026-04-08 04:03:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2790,2026-04-08 04:00:19,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2789,2026-04-08 04:00:19,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2788,2026-04-08 04:00:17,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2787,2026-04-08 04:00:16,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2786,2026-04-08 04:00:15,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2785,2026-04-08 04:00:14,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2784,2026-04-08 04:00:12,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2783,2026-04-08 04:00:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2782,2026-04-08 04:00:09,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2781,2026-04-08 04:00:09,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2780,2026-04-08 04:00:08,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2779,2026-04-08 04:00:08,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2778,2026-04-08 04:00:07,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2777,2026-04-08 04:00:07,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2776,2026-04-08 03:59:49,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2775,2026-04-08 03:58:28,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2774,2026-04-08 03:58:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2773,2026-04-08 03:58:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2772,2026-04-08 03:58:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2771,2026-04-08 03:58:25,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2770,2026-04-08 03:58:22,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2769,2026-04-08 03:58:22,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2768,2026-04-08 03:58:20,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2767,2026-04-08 03:54:57,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2766,2026-04-08 03:54:56,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2765,2026-04-08 03:54:55,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2764,2026-04-08 03:54:53,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2763,2026-04-08 03:54:51,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2762,2026-04-08 03:54:49,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2761,2026-04-08 03:54:47,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2760,2026-04-08 03:54:46,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2759,2026-04-08 03:54:45,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2758,2026-04-08 03:54:40,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2757,2026-04-08 03:54:29,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2756,2026-04-08 03:53:06,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2755,2026-04-08 03:53:05,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2754,2026-04-08 03:53:05,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2753,2026-04-08 03:53:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2752,2026-04-08 03:53:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2751,2026-04-08 03:53:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2750,2026-04-08 03:53:00,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2749,2026-04-08 03:53:00,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2748,2026-04-08 03:49:33,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2747,2026-04-08 03:49:31,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2746,2026-04-08 03:49:31,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2745,2026-04-08 03:49:30,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2744,2026-04-08 03:49:29,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2743,2026-04-08 03:49:29,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2742,2026-04-08 03:49:28,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2741,2026-04-08 03:49:28,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2740,2026-04-08 03:49:27,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2739,2026-04-08 03:49:27,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2738,2026-04-08 03:49:24,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2737,2026-04-08 03:49:18,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2736,2026-04-08 03:49:04,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2735,2026-04-08 03:47:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2734,2026-04-08 03:47:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2733,2026-04-08 03:47:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2732,2026-04-08 03:47:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2731,2026-04-08 03:47:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2730,2026-04-08 03:47:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2729,2026-04-08 03:47:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2728,2026-04-08 03:47:42,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2727,2026-04-08 03:44:12,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2726,2026-04-08 03:44:12,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2725,2026-04-08 03:44:11,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2724,2026-04-08 03:44:11,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2723,2026-04-08 03:44:11,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2722,2026-04-08 03:44:04,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2721,2026-04-08 03:44:03,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2720,2026-04-08 03:44:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2719,2026-04-08 03:44:00,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2718,2026-04-08 03:43:54,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2717,2026-04-08 03:43:40,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2716,2026-04-08 03:42:19,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2715,2026-04-08 03:42:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2714,2026-04-08 03:42:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2713,2026-04-08 03:42:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2712,2026-04-08 03:42:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2711,2026-04-08 03:42:17,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2710,2026-04-08 03:42:15,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2709,2026-04-08 03:42:14,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2708,2026-04-08 03:38:46,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2707,2026-04-08 03:38:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2706,2026-04-08 03:38:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2705,2026-04-08 03:38:41,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2704,2026-04-08 03:38:40,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2703,2026-04-08 03:38:40,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2702,2026-04-08 03:38:39,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2701,2026-04-08 03:38:39,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2700,2026-04-08 03:38:37,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2699,2026-04-08 03:38:37,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2698,2026-04-08 03:38:20,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2697,2026-04-08 03:37:12,Op. Log Full,Informational,Event Logging Disabled,Deasserted,Informational
2696,2026-04-08 03:36:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2695,2026-04-08 03:36:55,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2694,2026-04-08 03:36:55,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2693,2026-04-08 03:36:54,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2692,2026-04-08 03:36:54,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2691,2026-04-08 03:36:51,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2690,2026-04-08 03:36:51,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2689,2026-04-08 03:36:49,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2688,2026-04-08 03:33:26,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2687,2026-04-08 03:33:25,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2686,2026-04-08 03:33:25,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2685,2026-04-08 03:33:25,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2684,2026-04-08 03:33:24,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2683,2026-04-08 03:33:23,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2682,2026-04-08 03:33:18,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2681,2026-04-08 03:33:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2680,2026-04-08 03:33:17,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2679,2026-04-08 03:33:17,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2678,2026-04-08 03:33:16,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2677,2026-04-08 03:33:09,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2676,2026-04-08 03:32:59,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2675,2026-04-08 03:31:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2674,2026-04-08 03:31:37,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2673,2026-04-08 03:31:36,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2672,2026-04-08 03:31:36,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2671,2026-04-08 03:31:35,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2670,2026-04-08 03:31:35,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2669,2026-04-08 03:31:34,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2668,2026-04-08 03:31:31,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2667,2026-04-08 03:28:04,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2666,2026-04-08 03:28:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2665,2026-04-08 03:28:00,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2664,2026-04-08 03:27:59,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2663,2026-04-08 03:27:58,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2662,2026-04-08 03:27:58,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2661,2026-04-08 03:27:58,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2660,2026-04-08 03:27:57,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2659,2026-04-08 03:27:54,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2658,2026-04-08 03:27:53,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2657,2026-04-08 03:27:37,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2656,2026-04-08 03:26:14,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2655,2026-04-08 03:26:13,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2654,2026-04-08 03:26:13,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2653,2026-04-08 03:26:12,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2652,2026-04-08 03:26:12,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2651,2026-04-08 03:26:12,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2650,2026-04-08 03:26:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2649,2026-04-08 03:26:08,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2648,2026-04-08 03:22:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2647,2026-04-08 03:22:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2646,2026-04-08 03:22:35,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2645,2026-04-08 03:22:34,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2644,2026-04-08 03:22:33,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2643,2026-04-08 03:22:32,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2642,2026-04-08 03:22:32,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2641,2026-04-08 03:22:31,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2640,2026-04-08 03:22:31,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2639,2026-04-08 03:22:30,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
2638,2026-04-08 03:22:28,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
2637,2026-04-08 03:22:27,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
2636,2026-04-08 03:22:09,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2635,2026-04-08 03:20:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2634,2026-04-08 03:20:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2633,2026-04-08 03:20:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2632,2026-04-08 03:20:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2631,2026-04-08 03:20:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2630,2026-04-08 03:20:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2629,2026-04-08 03:20:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
2628,2026-04-08 03:20:41,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
