RecordId,Timestamp,SensorName,Level,SensorType,Status,Description
146,2026-04-07 14:55:05,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
145,2026-04-07 14:54:50,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
144,2026-04-07 14:54:48,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
143,2026-04-07 14:50:02,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
142,2026-04-07 14:50:02,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
141,2026-04-07 14:49:04,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
140,2026-04-07 14:49:00,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
139,2026-04-07 14:48:50,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
138,2026-04-07 14:48:47,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
137,2026-04-07 14:43:58,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
136,2026-04-07 14:43:58,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
135,2026-04-07 14:43:04,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
134,2026-04-07 14:43:03,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
133,2026-04-07 14:42:50,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
132,2026-04-07 14:42:46,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
131,2026-04-07 14:38:01,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
130,2026-04-07 14:38:01,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
129,2026-04-07 14:37:03,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
128,2026-04-07 14:37:00,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
127,2026-04-07 14:36:50,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
126,2026-04-07 14:36:46,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
125,2026-04-07 14:32:01,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
124,2026-04-07 14:32:01,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
123,2026-04-07 14:31:05,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
122,2026-04-07 14:31:00,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
121,2026-04-07 14:30:50,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
120,2026-04-07 14:30:48,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
119,2026-04-07 14:25:06,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
118,2026-04-07 14:25:05,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
117,2026-04-07 14:24:50,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
116,2026-04-07 14:20:02,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
115,2026-04-07 14:19:05,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
114,2026-04-07 14:19:04,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
113,2026-04-07 14:18:51,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
112,2026-04-07 14:18:49,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
111,2026-04-07 14:14:04,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
110,2026-04-07 14:14:04,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
109,2026-04-07 14:13:07,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
108,2026-04-07 14:13:02,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
107,2026-04-07 14:12:48,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
106,2026-04-07 14:12:45,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
105,2026-04-07 14:07:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
104,2026-04-07 14:06:56,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
103,2026-04-07 14:06:56,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
102,2026-04-07 14:06:42,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
101,2026-04-07 14:06:40,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
100,2026-04-07 14:01:55,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
99,2026-04-07 14:01:55,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
98,2026-04-07 14:00:57,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
97,2026-04-07 14:00:53,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
96,2026-04-07 14:00:44,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
95,2026-04-07 14:00:42,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
94,2026-04-07 13:55:56,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
93,2026-04-07 13:54:57,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
92,2026-04-07 13:54:56,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
91,2026-04-07 13:54:44,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
90,2026-04-07 13:54:42,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
89,2026-04-07 13:49:54,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
88,2026-04-07 13:48:58,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
87,2026-04-07 13:48:57,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
86,2026-04-07 13:48:43,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
85,2026-04-07 13:48:40,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
84,2026-04-07 13:43:56,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
83,2026-04-07 13:43:00,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
82,2026-04-07 13:42:58,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
81,2026-04-07 13:42:44,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
80,2026-04-07 13:42:41,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
79,2026-04-07 13:37:56,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
78,2026-04-07 13:37:00,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
77,2026-04-07 13:37:00,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
76,2026-04-07 13:36:45,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
75,2026-04-07 13:36:43,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
74,2026-04-07 13:31:58,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
73,2026-04-07 13:31:58,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
72,2026-04-07 13:31:02,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
71,2026-04-07 13:31:01,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
70,2026-04-07 13:30:40,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
69,2026-04-07 13:30:36,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
68,2026-04-07 13:25:52,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
67,2026-04-07 13:25:52,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
66,2026-04-07 13:24:55,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
65,2026-04-07 13:24:50,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
64,2026-04-07 13:24:40,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
63,2026-04-07 13:24:38,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
62,2026-04-07 13:19:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
61,2026-04-07 13:19:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
60,2026-04-07 13:18:57,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
59,2026-04-07 13:18:56,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
58,2026-04-07 13:18:41,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
57,2026-04-07 13:18:39,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
56,2026-04-07 13:13:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
55,2026-04-07 13:12:56,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
54,2026-04-07 13:12:56,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
53,2026-04-07 13:12:42,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
52,2026-04-07 13:12:39,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
51,2026-04-07 13:07:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
50,2026-04-07 13:07:52,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
49,2026-04-07 13:06:55,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
48,2026-04-07 13:06:51,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
47,2026-04-07 13:06:41,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
46,2026-04-07 13:06:38,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
45,2026-04-07 13:01:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
44,2026-04-07 13:00:56,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
43,2026-04-07 13:00:55,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
42,2026-04-07 13:00:42,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
41,2026-04-07 13:00:40,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
40,2026-04-07 12:55:55,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
39,2026-04-07 12:55:54,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
38,2026-04-07 12:54:57,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
37,2026-04-07 12:54:53,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
36,2026-04-07 12:54:43,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
35,2026-04-07 12:54:40,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
34,2026-04-07 12:49:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
33,2026-04-07 12:49:53,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
32,2026-04-07 12:48:59,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
31,2026-04-07 12:48:54,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
30,2026-04-07 12:48:39,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
29,2026-04-07 12:48:35,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
28,2026-04-07 12:43:40,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
27,2026-04-07 12:42:47,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
26,2026-04-07 12:42:45,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
25,2026-04-07 12:42:33,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
24,2026-04-07 12:42:30,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
23,2026-04-07 12:36:45,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
22,2026-04-07 12:36:44,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
21,2026-04-07 12:36:29,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
20,2026-04-07 12:31:42,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
19,2026-04-07 12:30:46,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
18,2026-04-07 12:30:45,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
17,2026-04-07 12:30:31,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
16,2026-04-07 12:30:28,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
15,2026-04-07 12:25:43,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
14,2026-04-07 12:24:46,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
13,2026-04-07 12:24:45,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
12,2026-04-07 12:24:31,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
11,2026-04-07 12:24:27,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
10,2026-04-07 12:18:47,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
9,2026-04-07 12:18:46,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
8,2026-04-07 12:18:27,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
7,2026-04-07 12:13:39,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
6,2026-04-07 12:13:38,EXU1 VCC_5V0,Major,Voltage,Asserted,Lower Critical going low 
5,2026-04-07 12:12:42,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
4,2026-04-07 12:12:37,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
3,2026-04-07 12:12:27,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
2,2026-04-07 12:12:23,EXU1 VCC_5V0,Major,Voltage,Deasserted,Lower Critical going low 
1,2026-04-07 12:10:03,SEL Status,Informational,Event Logging Disabled,Asserted,Log area reset/cleared
