RecordId SelType Timestamp GenerateId SelMsgVersion SensorType SensorNumber SelEventType SelData1 SelData2 SelData3 SensorId SensorName SubjectName RecordSeq
2863 2 1775622094 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72398
2862 2 1775622094 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72397
2861 2 1775622093 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72396
2860 2 1775622078 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72395
2859 2 1775621993 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72394
2858 2 1775621990 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72393
2857 2 1775621988 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72392
2856 2 1775621988 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72391
2855 2 1775621987 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72390
2854 2 1775621986 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72389
2853 2 1775621985 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72388
2852 2 1775621985 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72387
2851 2 1775621781 32 4 40 2 239 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72386
2850 2 1775621780 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72385
2849 2 1775621778 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72384
2848 2 1775621778 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72383
2847 2 1775621778 32 4 40 2 111 0 217 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72382
2846 2 1775621778 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72381
2845 2 1775621776 32 4 40 2 239 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72380
2844 2 1775621776 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72379
2843 2 1775621776 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72378
2842 2 1775621774 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72377
2841 2 1775621773 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72376
2840 2 1775621773 32 4 40 2 111 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72375
2839 2 1775621768 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72374
2838 2 1775621766 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72373
2837 2 1775621752 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72372
2836 2 1775621670 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72371
2835 2 1775621670 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72370
2834 2 1775621669 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72369
2833 2 1775621669 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72368
2832 2 1775621669 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72367
2831 2 1775621666 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72366
2830 2 1775621666 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72365
2829 2 1775621666 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72364
2828 2 1775621461 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72363
2827 2 1775621461 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72362
2826 2 1775621460 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72361
2825 2 1775621459 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72360
2824 2 1775621459 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72359
2823 2 1775621459 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72358
2822 2 1775621458 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72357
2821 2 1775621452 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72356
2820 2 1775621449 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72355
2819 2 1775621448 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72354
2818 2 1775621432 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72353
2817 2 1775621352 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72352
2816 2 1775621351 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72351
2815 2 1775621351 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72350
2814 2 1775621351 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72349
2813 2 1775621351 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72348
2812 2 1775621350 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72347
2811 2 1775621350 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72346
2810 2 1775621350 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72345
2809 2 1775621143 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72344
2808 2 1775621143 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72343
2807 2 1775621143 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72342
2806 2 1775621142 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72341
2805 2 1775621137 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72340
2804 2 1775621137 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72339
2803 2 1775621136 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72338
2802 2 1775621135 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72337
2801 2 1775621133 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72336
2800 2 1775621131 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72335
2799 2 1775621113 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72334
2798 2 1775621031 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72333
2797 2 1775621027 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72332
2796 2 1775621027 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72331
2795 2 1775621027 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72330
2794 2 1775621027 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72329
2793 2 1775621025 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72328
2792 2 1775621024 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72327
2791 2 1775621023 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72326
2790 2 1775620819 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72325
2789 2 1775620819 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72324
2788 2 1775620817 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72323
2787 2 1775620816 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72322
2786 2 1775620815 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72321
2785 2 1775620814 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72320
2784 2 1775620812 32 4 40 2 239 0 203 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72319
2783 2 1775620811 32 4 40 2 239 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72318
2782 2 1775620809 32 4 40 2 111 0 203 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72317
2781 2 1775620809 32 4 40 2 111 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72316
2780 2 1775620808 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72315
2779 2 1775620808 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72314
2778 2 1775620807 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72313
2777 2 1775620807 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72312
2776 2 1775620789 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72311
2775 2 1775620708 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72310
2774 2 1775620706 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72309
2773 2 1775620706 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72308
2772 2 1775620706 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72307
2771 2 1775620705 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72306
2770 2 1775620702 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72305
2769 2 1775620702 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72304
2768 2 1775620700 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72303
2767 2 1775620497 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72302
2766 2 1775620496 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72301
2765 2 1775620495 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72300
2764 2 1775620493 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72299
2763 2 1775620491 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72298
2762 2 1775620489 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72297
2761 2 1775620487 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72296
2760 2 1775620486 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72295
2759 2 1775620485 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72294
2758 2 1775620480 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72293
2757 2 1775620469 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72292
2756 2 1775620386 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72291
2755 2 1775620385 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72290
2754 2 1775620385 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72289
2753 2 1775620383 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72288
2752 2 1775620383 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72287
2751 2 1775620383 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72286
2750 2 1775620380 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72285
2749 2 1775620380 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72284
2748 2 1775620173 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72283
2747 2 1775620171 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72282
2746 2 1775620171 32 4 40 2 239 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72281
2745 2 1775620170 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72280
2744 2 1775620169 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72279
2743 2 1775620169 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72278
2742 2 1775620168 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72277
2741 2 1775620168 32 4 40 2 111 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72276
2740 2 1775620167 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72275
2739 2 1775620167 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72274
2738 2 1775620164 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72273
2737 2 1775620158 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72272
2736 2 1775620144 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72271
2735 2 1775620064 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72270
2734 2 1775620064 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72269
2733 2 1775620064 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72268
2732 2 1775620063 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72267
2731 2 1775620063 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72266
2730 2 1775620063 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72265
2729 2 1775620063 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72264
2728 2 1775620062 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72263
2727 2 1775619852 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72262
2726 2 1775619852 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72261
2725 2 1775619851 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72260
2724 2 1775619851 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72259
2723 2 1775619851 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72258
2722 2 1775619844 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72257
2721 2 1775619843 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72256
2720 2 1775619842 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72255
2719 2 1775619840 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72254
2718 2 1775619834 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72253
2717 2 1775619820 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72252
2716 2 1775619739 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72251
2715 2 1775619738 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72250
2714 2 1775619738 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72249
2713 2 1775619738 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72248
2712 2 1775619738 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72247
2711 2 1775619737 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72246
2710 2 1775619735 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72245
2709 2 1775619734 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72244
2708 2 1775619526 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72243
2707 2 1775619523 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72242
2706 2 1775619522 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72241
2705 2 1775619521 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72240
2704 2 1775619520 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72239
2703 2 1775619520 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72238
2702 2 1775619519 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72237
2701 2 1775619519 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72236
2700 2 1775619517 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72235
2699 2 1775619517 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72234
2698 2 1775619500 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72233
2697 2 1775619432 32 4 16 7 135 8 255 255 DiscreteSensor_OperateLogFull_0102 Op. Log Full MainBoard 72232
2696 2 1775619416 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72231
2695 2 1775619415 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72230
2694 2 1775619415 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72229
2693 2 1775619414 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72228
2692 2 1775619414 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72227
2691 2 1775619411 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72226
2690 2 1775619411 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72225
2689 2 1775619409 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72224
2688 2 1775619206 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72223
2687 2 1775619205 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72222
2686 2 1775619205 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72221
2685 2 1775619205 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72220
2684 2 1775619204 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72219
2683 2 1775619203 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72218
2682 2 1775619198 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72217
2681 2 1775619198 32 4 40 2 239 0 210 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72216
2680 2 1775619197 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72215
2679 2 1775619197 32 4 40 2 111 0 210 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72214
2678 2 1775619196 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72213
2677 2 1775619189 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72212
2676 2 1775619179 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72211
2675 2 1775619100 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72210
2674 2 1775619097 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72209
2673 2 1775619096 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72208
2672 2 1775619096 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72207
2671 2 1775619095 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72206
2670 2 1775619095 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72205
2669 2 1775619094 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72204
2668 2 1775619091 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72203
2667 2 1775618884 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72202
2666 2 1775618882 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72201
2665 2 1775618880 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72200
2664 2 1775618879 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72199
2663 2 1775618878 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72198
2662 2 1775618878 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72197
2661 2 1775618878 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72196
2660 2 1775618877 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72195
2659 2 1775618874 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72194
2658 2 1775618873 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72193
2657 2 1775618857 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72192
2656 2 1775618774 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72191
2655 2 1775618773 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72190
2654 2 1775618773 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72189
2653 2 1775618772 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72188
2652 2 1775618772 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72187
2651 2 1775618772 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72186
2650 2 1775618771 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72185
2649 2 1775618768 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72184
2648 2 1775618556 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72183
2647 2 1775618556 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72182
2646 2 1775618555 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72181
2645 2 1775618554 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72180
2644 2 1775618553 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72179
2643 2 1775618552 32 4 40 2 239 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72178
2642 2 1775618552 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72177
2641 2 1775618551 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72176
2640 2 1775618551 32 4 40 2 111 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72175
2639 2 1775618550 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 72174
2638 2 1775618548 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 72173
2637 2 1775618547 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 72172
